Time(s),Thrust(N)
40.95,24536.45976
40.98,24518.21379
41.01,24467.43487
41.04,24476.09709
41.07,24463.16343
41.1,24443.98433
41.13,24424.8134
41.16,24405.65064
41.19,24386.49603
41.22,24368.2047
41.25,24350.02314
41.28,24309.71845
41.31,24318.35381
41.34,24295.13954
41.37,24276.02366
41.4,24256.91595
41.43,24237.81637
41.46,24218.72494
41.49,24200.51161
41.52,24143.25538
41.55,24152.03709
41.58,24160.55459
41.61,24127.70405
41.64,24108.66259
41.67,24089.62926
41.7,24070.60403
41.73,24051.58692
41.76,24033.43618
41.79,23985.6073
41.82,23994.44296
41.85,24002.85033
41.88,23960.89104
41.91,23941.92338
41.94,23922.96382
41.97,23904.01233
42.0,23885.06893
42.03,23866.97602
42.06,23828.0659
42.09,23836.86287
42.12,23845.28429
42.15,23794.7562
42.18,23775.87247
42.21,23756.99678
42.24,23738.12914
42.27,23719.26954
42.3,23701.21966
42.33,23670.70617
42.36,23679.42131
42.39,23647.53208
42.42,23629.3441
42.45,23610.53555
42.48,23591.735
42.51,23572.94247
42.54,23554.15795
42.57,23536.13196
42.6,23513.47778
42.63,23522.11684
42.66,23482.65855
42.69,23464.5992
42.72,23445.86246
42.75,23427.13369
42.78,23408.41291
42.81,23389.7001
42.84,23371.6811
42.87,23356.31676
42.9,23364.93023
42.93,23318.41974
42.96,23300.50489
42.99,23281.8434
43.02,23263.18986
43.05,23244.54428
43.08,23225.90663
43.11,23190.2084
43.14,23199.20064
43.17,23207.8725
43.2,23154.83304
43.23,23137.07686
43.26,23118.48282
43.29,23099.8967
43.32,23081.31851
43.35,23062.74823
43.38,23033.23692
43.41,23042.17407
43.44,23050.90026
43.47,22991.84544
43.5,22974.24721
43.53,22955.73048
43.56,22937.20784
43.59,22918.69312
43.62,22900.18629
43.65,22876.3158
43.68,22885.20073
43.71,22893.9752
43.74,22829.41755
43.77,22811.88134
43.8,22793.55475
43.83,22775.10288
43.86,22756.65888
43.89,22738.22274
43.92,22719.45692
43.95,22728.30096
43.98,22737.12602
44.01,22667.58731
44.04,22650.11598
44.07,22631.99105
44.1,22613.60596
44.13,22595.22872
44.16,22576.85932
44.19,22562.5811
44.22,22571.46229
44.25,22523.76012
44.28,22506.34442
44.31,22488.93579
44.34,22471.03137
44.37,22452.72015
44.4,22434.41675
44.43,22416.12116
44.46,22405.8122
44.49,22414.71397
44.52,22363.08167
44.55,22345.73895
44.58,22328.40328
44.61,22310.73659
44.64,22292.49571
44.67,22274.26261
44.7,22256.0373
44.73,22249.29482
44.76,22258.07409
44.79,22203.02766
44.82,22185.75232
44.85,22168.484
44.88,22151.06755
44.91,22132.89812
44.94,22114.73644
44.97,22096.58253
45.0,22092.88632
45.03,22101.52746
45.06,22043.5877
45.09,22026.37854
45.12,22009.17638
45.15,21991.98119
45.18,21973.92584
45.21,21955.83625
45.24,21937.75439
45.27,21936.58342
45.3,21945.07242
45.33,21884.76134
45.36,21867.61799
45.39,21850.4816
45.42,21833.35217
45.45,21815.5748
45.48,21797.55117
45.51,21779.53524
45.54,21780.3613
45.57,21788.67885
45.6,21726.51783
45.63,21709.43885
45.66,21692.36681
45.69,21675.3017
45.72,21657.81883
45.75,21639.86413
45.78,21621.9171
45.81,21624.2207
45.84,21632.50093
45.87,21568.86378
45.9,21551.84578
45.93,21534.8347
45.96,21517.83053
45.99,21500.65228
46.02,21482.76272
46.05,21464.8808
46.08,21468.13541
46.11,21476.46224
46.14,21411.77127
46.17,21394.81516
46.2,21377.86595
46.23,21360.92362
46.26,21343.98819
46.29,21326.25011
46.32,21308.44412
46.35,21312.13752
46.38,21320.52125
46.41,21255.29592
46.44,21238.40914
46.47,21221.52923
46.5,21204.65618
46.53,21187.78999
46.56,21170.39393
46.59,21152.66254
46.62,21156.27023
46.65,21164.70907
46.68,21099.50246
46.71,21082.64737
46.74,21065.84198
46.77,21049.04341
46.8,21032.25167
46.83,21015.21284
46.86,20997.55299
46.89,21000.54876
46.92,21009.0392
46.95,20944.60751
46.98,20927.52382
47.01,20910.7807
47.04,20894.04438
47.07,20877.31488
47.1,20860.59216
47.13,20843.04743
47.16,20844.90563
47.19,20853.4446
47.22,20790.30906
47.25,20772.98524
47.28,20756.30443
47.31,20739.6304
47.34,20722.96316
47.37,20706.30269
47.4,20689.13405
47.43,20689.32453
47.46,20697.90459
47.49,20636.58223
47.52,20619.08443
47.55,20602.38498
47.58,20585.77759
47.61,20569.17696
47.64,20552.58307
47.67,20535.81018
47.7,20533.81072
47.73,20542.43243
47.76,20483.44828
47.79,20466.01345
47.82,20449.03746
47.85,20432.49107
47.88,20415.95141
47.91,20399.41847
47.94,20382.89226
47.97,20378.3383
48.0,20386.99819
48.03,20330.87326
48.06,20313.49844
48.09,20296.22812
48.12,20279.73621
48.15,20263.25102
48.18,20246.77255
48.21,20230.30077
48.24,20222.86656
48.27,20231.56145
48.3,20178.81726
48.33,20161.49982
48.36,20144.18981
48.39,20127.4871
48.42,20111.06254
48.45,20094.64467
48.48,20078.23349
48.51,20067.38891
48.54,20076.15621
48.57,20084.88921
48.6,20010.06784
48.63,19992.82685
48.66,19975.80752
48.69,19959.44687
48.72,19943.0929
48.75,19926.74558
48.78,19911.63718
48.81,19920.83711
48.84,19929.61449
48.87,19859.238
48.9,19842.06469
48.93,19824.89875
48.96,19808.42091
48.99,19792.13348
49.02,19775.85267
49.05,19755.89164
49.08,19765.60584
49.11,19774.42939
49.14,19709.02572
49.17,19691.92236
49.2,19674.82633
49.23,19658.00375
49.26,19641.78387
49.29,19625.57059
49.32,19609.36391
49.35,19610.10199
49.38,19619.34547
49.41,19559.43606
49.44,19542.40156
49.47,19525.37436
49.5,19508.35448
49.53,19492.0369
49.56,19475.88783
49.59,19459.74533
49.62,19454.6261
49.65,19464.34302
49.68,19410.44612
49.71,19393.47542
49.74,19376.51201
49.77,19359.55588
49.8,19342.8591
49.83,19326.77304
49.86,19310.69354
49.89,19299.19372
49.92,19308.99497
49.95,19262.03935
49.98,19245.1376
50.01,19228.24311
50.04,19211.35586
50.07,19194.47586
50.1,19178.24588
50.13,19162.22688
50.16,19143.7777
50.19,19153.65778
50.22,19163.48585
50.25,19097.3707
50.28,19080.5391
50.31,19063.71473
50.34,19046.89759
50.37,19030.25925
50.4,19014.29524
50.43,18988.29129
50.46,18998.33902
50.49,19008.19533
50.52,18950.14342
50.55,18933.37269
50.58,18916.60917
50.61,18899.85284
50.64,18883.10371
50.67,18866.88952
50.7,18850.9908
50.73,18843.03227
50.76,18852.92008
50.79,18803.32692
50.82,18786.75487
50.85,18770.05363
50.88,18753.35957
50.91,18736.67269
50.94,18720.02464
50.97,18704.1866
51.0,18687.74018
51.03,18697.67218
51.06,18656.7078
51.09,18640.70097
51.12,18624.06225
51.15,18607.43068
51.18,18590.80627
51.21,18574.189
51.24,18557.93261
51.27,18532.31865
51.3,18542.45142
51.33,18510.63552
51.36,18494.88347
51.39,18478.63154
51.42,18462.06554
51.45,18445.50666
51.48,18428.9549
51.51,18412.41025
51.54,18376.93073
51.57,18387.27639
51.6,18397.25429
51.63,18349.43514
51.66,18333.75142
51.69,18317.27418
51.72,18300.77965
51.75,18284.29221
51.78,18267.81187
51.81,18251.4564
51.84,18232.08963
51.87,18242.1722
51.9,18204.55769
51.93,18188.93908
51.96,18173.07179
51.99,18156.64201
52.02,18140.21929
52.05,18123.80363
52.08,18107.39504
52.11,18076.82881
52.14,18087.14165
52.17,18060.24606
52.2,18044.68771
52.23,18029.13573
52.26,18013.07325
52.29,17996.7122
52.32,17980.35819
52.35,17964.01121
52.38,17921.76613
52.41,17932.13633
52.44,17942.20083
52.47,17900.96845
52.5,17885.47358
52.53,17869.98505
52.56,17853.74123
52.59,17837.44534
52.62,17821.15647
52.65,17804.87461
52.68,17776.92318
52.71,17787.22919
52.74,17757.75842
52.77,17742.31891
52.8,17726.88573
52.83,17711.28973
52.86,17695.05579
52.89,17678.82884
52.92,17662.60888
52.95,17622.24427
52.98,17632.27303
53.01,17615.08654
53.04,17599.70791
53.07,17584.33557
53.1,17568.96952
53.13,17553.23056
53.16,17537.06639
53.19,17520.90918
53.22,17504.75893
53.25,17477.48597
53.28,17487.49925
53.31,17457.63635
53.34,17442.32256
53.37,17427.01505
53.4,17411.71381
53.43,17395.84775
53.46,17379.75244
53.49,17363.66408
53.52,17322.97211
53.55,17332.78833
53.58,17316.1062
53.61,17300.85065
53.64,17285.60135
53.67,17270.35829
53.7,17255.12149
53.73,17239.14947
53.76,17223.12616
53.79,17168.49392
53.82,17178.36704
53.85,17175.13223
53.88,17159.93688
53.91,17144.74776
53.94,17129.56487
53.97,17114.3882
54.0,17099.11677
54.03,17083.15433
54.06,17067.19877
54.09,17023.96255
54.12,17033.85663
54.15,17019.55453
54.18,17004.42517
54.21,16989.30201
54.24,16974.18505
54.27,16959.07429
54.3,16943.72701
54.33,16927.83527
54.36,16869.59864
54.39,16879.52342
54.42,16880.21404
54.45,16864.6593
54.48,16849.59994
54.51,16834.54676
54.54,16819.49975
54.57,16804.45891
54.6,16789.05809
54.63,16773.24164
54.66,16725.27161
54.69,16735.22413
54.72,16670.63424
54.75,16655.30466
54.78,16585.22874
54.81,16570.31301
54.84,16555.40339
54.87,16540.49986
54.9,16525.13393
54.93,16515.98559
54.96,16525.96357
54.99,16478.11763
55.02,16462.46193
55.05,16447.32603
55.08,16432.47102
55.11,16417.62209
55.14,16402.77924
55.17,16387.94246
55.2,16372.56175
55.23,16371.95102
55.26,16381.94849
55.29,16325.7438
55.32,16310.15533
55.35,16295.15892
55.38,16280.36848
55.41,16265.5841
55.44,16250.80577
55.47,16236.03349
55.5,16217.92485
55.53,16228.00051
55.56,16189.57315
55.59,16174.04518
55.62,16158.52391
55.65,16143.64806
55.68,16128.91984
55.71,16114.19766
55.74,16099.48151
55.77,16084.77139
55.8,16074.07536
55.83,16084.11765
55.86,16038.46007
55.89,16022.99935
55.92,16007.54531
55.95,15992.77644
55.98,15978.11394
56.01,15963.45745
56.04,15948.80696
56.07,15919.83599
56.1,15930.26438
56.13,15903.43066
56.16,15888.03173
56.19,15872.63944
56.22,15857.25379
56.25,15842.57731
56.28,15827.98277
56.31,15813.39421
56.34,15798.81162
56.37,15776.24826
56.4,15786.55681
56.43,15753.61779
56.46,15738.28541
56.49,15722.95965
56.52,15707.64049
56.55,15693.0338
56.58,15678.50036
56.61,15663.97287
56.64,15621.32088
56.67,15632.69612
56.7,15642.90677
56.73,15604.44494
56.76,15589.1739
56.79,15573.90945
56.82,15558.6516
56.85,15544.09572
56.88,15529.62112
56.91,15515.15245
56.94,15477.76429
56.97,15489.09198
57.0,15471.10271
57.03,15455.88931
57.06,15440.68247
57.09,15425.48221
57.12,15410.28851
57.15,15395.76731
57.18,15381.3513
57.21,15366.9412
57.24,15334.22133
57.27,15345.46906
57.3,15323.10496
57.33,15307.95834
57.36,15292.81826
57.39,15277.68473
57.42,15262.55773
57.45,15248.06052
57.48,15233.70861
57.51,15179.3138
57.54,15190.7237
57.57,15190.69952
57.6,15175.77768
57.63,15160.69678
57.66,15145.62239
57.69,15130.55452
57.72,15115.49316
57.75,15101.00274
57.78,15086.71422
57.81,15035.85417
57.84,15047.27567
57.87,15043.8938
57.9,15029.10317
57.93,15014.08974
57.96,14946.45965
57.99,14931.49283
58.02,14863.99371
58.05,14849.55736
58.08,14835.39449
58.11,14839.89096
58.14,14851.31491
58.17,14792.92885
58.2,14778.35686
58.23,14763.47957
58.26,14748.60871
58.29,14733.74427
58.32,14718.88625
58.35,14704.41639
58.38,14685.06391
58.41,14696.60726
58.44,14662.12899
58.47,14648.04593
58.5,14633.64412
58.53,14618.83277
58.56,14604.02782
58.59,14589.22926
58.62,14574.43709
58.65,14559.91603
58.68,14541.83409
58.71,14553.36003
58.74,14517.80509
58.77,14503.78096
58.8,14489.56104
58.83,14474.81266
58.86,14460.07065
58.89,14445.33501
58.92,14430.60573
58.95,14416.01836
58.98,14398.62221
59.01,14410.14768
59.04,14374.10125
59.07,14360.14176
59.1,14346.1236
59.13,14331.43925
59.16,14316.76125
59.19,14302.08959
59.22,14287.42426
59.25,14272.76528
59.28,14255.45076
59.31,14266.98269
59.34,14231.01885
59.37,14217.11966
59.4,14203.22617
59.43,14188.69335
59.46,14174.07816
59.49,14159.46928
59.52,14144.86672
59.55,14100.4763
59.58,14112.29526
59.61,14102.40376
59.64,14088.56157
59.67,14074.72506
59.7,14060.89423
59.73,14046.59464
59.76,14032.04371
59.79,14017.49906
59.82,14002.96071
59.85,13957.5254
59.88,13969.17401
59.91,13960.50785
59.94,13946.7267
59.97,13932.9512
60.0,13919.18137
60.03,13905.12913
60.06,13890.64189
60.09,13876.16092
60.12,13861.68621
60.15,13814.61963
60.18,13826.08183
60.21,13819.22498
60.24,13805.50242
60.27,13791.78551
60.3,13778.07423
60.33,13764.28198
60.36,13749.85904
60.39,13735.44233
60.42,13721.03187
60.45,13671.75001
60.48,13641.54809
60.51,13627.89987
60.54,13563.66769
60.57,13550.08114
60.6,13536.50015
60.63,13522.92474
60.66,13508.77005
60.69,13494.48945
60.72,13480.21502
60.75,13478.38875
60.78,13489.67977
60.81,13437.89089
60.84,13424.36553
60.87,13410.84571
60.9,13397.33144
60.93,13383.8227
60.96,13369.97424
60.99,13355.75991
61.02,13341.55171
61.05,13335.79092
61.08,13347.09239
61.11,13299.17611
61.14,13285.71318
61.17,13272.25578
61.2,13258.80389
61.23,13245.35752
61.26,13231.82726
61.29,13217.67417
61.32,13203.52719
61.35,13193.24926
61.38,13204.55583
61.41,13161.11633
61.44,13147.66527
61.47,13134.26429
61.5,13120.86882
61.53,13107.47884
61.56,13094.09435
61.59,13080.18336
61.62,13066.09605
61.65,13050.69637
61.68,13062.03297
61.71,13023.86623
61.74,13010.19147
61.77,12996.84429
61.8,12983.50259
61.83,12970.16636
61.86,12956.83562
61.89,12943.26798
61.92,12929.24019
61.95,12908.05151
61.98,12901.20455
62.01,12887.1952
62.04,12873.28512
62.07,12859.99351
62.1,12846.70737
62.13,12833.42668
62.16,12820.15144
62.19,12806.88166
62.22,12792.97131
62.25,12765.39969
62.28,12765.05364
62.31,12751.10258
62.34,12737.15756
62.37,12723.70737
62.4,12710.47769
62.43,12697.25344
62.46,12684.03462
62.49,12670.82124
62.52,12657.28461
62.55,12622.74818
62.58,12629.4842
62.61,12615.59101
62.64,12601.70383
62.67,12538.92149
62.7,12476.77066
62.73,12463.66331
62.76,12450.56135
62.79,12437.46476
62.82,12424.37355
62.85,12431.07783
62.88,12396.81517
62.91,12383.04307
62.94,12369.27692
62.97,12355.51673
63.0,12342.27614
63.03,12329.22525
63.06,12316.17972
63.09,12303.13955
63.12,12290.10473
63.15,12288.47698
63.18,12263.02391
63.21,12249.31234
63.24,12235.60671
63.27,12221.90701
63.3,12208.36136
63.33,12195.36699
63.36,12182.37797
63.39,12169.39429
63.42,12156.41593
63.45,12145.85582
63.48,12157.73045
63.51,12116.17193
63.54,12102.52911
63.57,12088.89218
63.6,12075.26116
63.63,12062.097
63.66,12049.16749
63.69,12036.2433
63.72,12023.32441
63.75,12002.78417
63.78,12015.20246
63.81,11983.6509
63.84,11970.071
63.87,11956.49699
63.9,11942.92885
63.93,11929.43419
63.96,11916.56407
63.99,11903.69924
64.02,11890.8397
64.05,11859.6825
64.08,11872.58706
64.11,11851.75038
64.14,11838.23553
64.17,11824.72653
64.2,11811.22338
64.23,11797.72607
64.26,11784.57957
64.29,11771.77644
64.32,11758.97857
64.35,11716.62385
64.38,11729.68727
64.41,11720.4888
64.44,11707.03607
64.47,11693.58915
64.5,11680.14806
64.53,11666.71278
64.56,11653.28332
64.59,11592.78469
64.62,11580.07812
64.65,11525.96691
64.68,11539.01939
64.71,11494.43447
64.74,11481.39632
64.77,11468.07086
64.8,11454.75116
64.83,11441.43722
64.86,11428.12903
64.89,11414.98463
64.92,11402.36232
64.95,11382.83222
64.98,11396.02599
65.01,11364.5243
65.04,11351.92288
65.07,11338.72481
65.1,11325.46327
65.13,11312.20746
65.16,11298.95739
65.19,11285.71304
65.22,11272.84787
65.25,11260.28939
65.28,11253.036
65.31,11235.18701
65.34,11222.64416
65.37,11209.96929
65.4,11196.76451
65.43,11183.56544
65.46,11170.37208
65.49,11157.18443
65.52,11144.00248
65.55,11131.39834
65.58,11109.84874
65.61,11123.07336
65.64,11093.92226
65.67,11081.44109
65.7,11068.63898
65.73,11055.49877
65.76,11042.36425
65.79,11029.23542
65.82,11016.11226
65.85,11003.07488
65.88,10966.54277
65.91,10980.08403
65.94,10965.77377
65.97,10953.34886
66.0,10940.92906
66.03,10928.01676
66.06,10914.93982
66.09,10901.86854
66.12,10888.80292
66.15,10875.74295
66.18,10823.22111
66.21,10836.79023
66.24,10838.18169
66.27,10825.80887
66.3,10813.44114
66.33,10801.07848
66.36,10741.63165
66.39,10728.64509
66.42,10669.29875
66.45,10656.35264
66.48,10643.41212
66.51,10647.02332
66.54,10660.56298
66.57,10606.31454
66.6,10594.05495
66.63,10581.80039
66.66,10569.43591
66.69,10556.53671
66.72,10543.64309
66.75,10530.75505
66.78,10517.87258
66.81,10503.78371
66.84,10517.18262
66.87,10480.40922
66.9,10468.20369
66.93,10456.00319
66.96,10443.80769
66.99,10431.3929
67.02,10418.5562
67.05,10405.72505
67.08,10392.89945
67.11,10360.54241
67.14,10373.838
67.17,10355.05812
67.2,10342.90638
67.23,10330.75962
67.26,10318.61785
67.29,10306.48108
67.32,10294.0349
67.35,10281.26373
67.38,10268.4981
67.41,10255.73798
67.44,10230.73918
67.47,10243.89556
67.5,10218.1721
67.53,10206.08253
67.56,10193.99794
67.59,10181.9183
67.62,10169.84363
67.65,10157.38625
67.68,10144.68255
67.71,10131.98434
67.74,10087.52018
67.77,10100.94681
67.8,10094.03115
67.83,10081.99883
67.86,10069.97145
67.89,10057.94901
67.92,10045.93151
67.95,10033.91895
67.98,10021.46512
68.01,9963.51508
68.04,9950.90879
68.07,9912.4694
68.1,9880.49967
68.13,9868.08679
68.16,9856.1684
68.19,9844.2549
68.22,9832.34629
68.25,9820.44256
68.28,9808.54372
68.31,9796.17079
68.34,9783.64817
68.37,9769.21685
68.4,9782.6477
68.43,9746.10823
68.46,9733.78
68.49,9721.91845
68.52,9710.06177
68.55,9698.20996
68.58,9686.36301
68.61,9674.52093
68.64,9662.18965
68.67,9649.72607
68.7,9639.41479
68.73,9624.81474
68.76,9612.36744
68.79,9600.10579
68.82,9588.29971
68.85,9576.49848
68.88,9564.70209
68.91,9552.91056
68.94,9541.12386
68.97,9528.84981
69.0,9495.68046
69.03,9509.50565
69.06,9491.65391
69.09,9479.26497
69.12,9467.05464
69.15,9455.30933
69.18,9443.56885
69.21,9431.83318
69.24,9420.10234
69.27,9408.37631
69.3,9396.17953
69.33,9365.83785
69.36,9371.50213
69.39,9359.1696
69.42,9346.8424
69.45,9334.66967
69.48,9322.98548
69.51,9311.30608
69.54,9299.63148
69.57,9243.69468
69.6,9187.84164
69.63,9177.81736
69.66,9191.72167
69.69,9151.33683
69.72,9139.11998
69.75,9126.90841
69.78,9114.80442
69.81,9103.23021
69.84,9091.66075
69.87,9080.09604
69.9,9068.53607
69.93,9056.98084
69.96,9047.89882
69.99,9061.78154
70.02,9020.70888
70.05,9008.55062
70.08,8996.39762
70.11,8984.28558
70.14,8972.76674
70.17,8961.25263
70.2,8949.74324
70.23,8938.23858
70.26,8926.73864
70.29,8918.12238
70.32,8903.42106
70.35,8891.71385
70.38,8880.01153
70.41,8868.31412
70.44,8856.6216
70.47,8844.77588
70.5,8832.92234
70.53,8821.07384
70.56,8809.23037
70.59,8773.35759
70.62,8787.96352
70.65,8773.65068
70.68,8761.76508
70.71,8749.88455
70.74,8738.00909
70.77,8726.13871
70.8,8714.24384
70.83,8702.34504
70.86,8690.45134
70.89,8678.56273
70.92,8641.44363
70.95,8655.97925
70.98,8642.98254
71.01,8587.8355
71.04,8576.04158
71.07,8521.0006
71.1,8509.24355
71.13,8497.51557
71.16,8485.81023
71.19,8474.10987
71.22,8462.41448
71.25,8466.46062
71.28,8439.03543
71.31,8427.45339
71.34,8415.87975
71.37,8404.311
71.4,8392.74712
71.43,8381.18812
71.46,8369.6613
71.49,8358.19059
71.52,8346.72469
71.55,8321.2266
71.58,8336.31403
71.61,8312.35623
71.64,8300.99992
71.67,8289.68299
71.7,8278.37075
71.73,8267.06319
71.76,8255.76032
71.79,8244.46947
71.82,8233.25625
71.85,8222.04764
71.88,8192.88006
71.91,8208.23735
71.94,8188.45153
71.97,8177.31348
72.0,8166.24275
72.03,8155.17653
72.06,8144.11482
72.09,8133.05762
72.12,8122.00492
72.15,8111.00482
72.18,8100.02054
72.21,8066.46434
72.24,8082.07672
72.27,8067.09829
72.3,8056.14576
72.33,8045.27174
72.36,8034.4021
72.39,8023.53682
72.42,7970.25117
72.45,7959.41984
72.48,7906.24604
72.51,7895.4711
72.54,7899.0589
72.57,7873.93142
72.6,7863.16951
72.63,7852.41192
72.66,7841.70028
72.69,7831.00161
72.72,7820.30722
72.75,7809.6171
72.78,7798.93125
72.81,7788.2462
72.84,7777.54547
72.87,7774.64197
72.9,7756.15541
72.93,7745.4676
72.96,7734.78407
72.99,7724.10796
73.02,7713.43978
73.05,7702.77587
73.08,7692.11622
73.11,7681.46084
73.14,7670.80973
73.17,7660.11051
73.2,7649.97432
73.23,7638.69376
73.26,7627.99194
73.29,7617.29443
73.32,7606.59876
73.35,7595.87546
73.38,7585.15649
73.41,7574.44185
73.44,7563.73154
73.47,7553.02556
73.5,7542.28597
73.53,7524.00247
73.56,7520.6905
73.59,7509.89865
73.62,7499.11121
73.65,7488.32816
73.68,7477.50846
73.71,7466.67155
73.74,7455.83908
73.77,7403.41686
73.8,7392.6183
73.83,7338.65035
73.86,7354.62791
73.89,7318.52821
73.92,7307.64966
73.95,7296.77563
73.98,7285.90611
74.01,7275.02746
74.04,7264.09915
74.07,7253.1754
74.1,7242.25622
74.13,7231.34159
74.16,7208.56765
74.19,7224.64015
74.22,7198.46125
74.25,7187.45323
74.28,7176.44985
74.31,7165.45112
74.34,7154.45703
74.37,7143.43181
74.4,7132.39679
74.43,7121.36646
74.46,7110.34079
74.49,7076.53295
74.52,7092.73422
74.55,7077.22298
74.58,7066.14
74.61,7055.06176
74.64,7043.98825
74.67,7032.91946
74.7,7021.85623
74.73,7010.80115
74.76,6999.75078
74.79,6988.70513
74.82,6977.6642
74.85,6959.45854
74.88,6955.59779
74.91,6944.57044
74.94,6933.5478
74.97,6922.52986
75.0,6911.51664
75.03,6900.50812
75.06,6889.57058
75.09,6837.89215
75.12,6786.29202
75.15,6775.45409
75.18,6785.64481
75.21,6753.78764
75.24,6743.06898
75.27,6732.3719
75.3,6721.6793
75.33,6710.99116
75.36,6700.30749
75.39,6689.64344
75.42,6679.21719
75.45,6668.7952
75.48,6658.37747
75.51,6655.26381
75.54,6637.55334
75.57,6626.99308
75.6,6615.98234
75.63,6604.97637
75.66,6593.97515
75.69,6582.9787
75.72,6571.987
75.75,6561.26931
75.78,6550.89748
75.81,6540.5299
75.84,6522.87278
75.87,6519.80896
75.9,6509.45412
75.93,6498.72664
75.96,6487.77276
75.99,6476.82363
76.02,6465.87924
76.05,6454.93958
76.08,6444.00465
76.11,6433.55541
76.14,6423.23668
76.17,6390.14175
76.2,6407.22166
76.23,6392.30955
76.26,6382.00772
76.29,6371.13373
76.32,6320.20101
76.35,6309.33524
76.38,6258.50113
76.41,6247.66959
76.44,6236.90916
76.47,6226.69112
76.5,6217.24323
76.53,6234.38276
76.56,6196.05622
76.59,6185.85491
76.62,6175.50758
76.65,6164.71823
76.68,6153.93356
76.71,6143.15354
76.74,6132.37819
76.77,6121.6075
76.8,6111.07314
76.83,6100.91199
76.86,6101.31003
76.89,6080.60004
76.92,6070.45138
76.95,6060.30686
76.98,6049.86239
77.01,6039.13349
77.04,6028.40921
77.07,6017.68958
77.1,6006.97458
77.13,5996.26422
77.16,5985.93519
77.19,5967.93158
77.22,5965.72944
77.25,5955.63197
77.28,5945.53863
77.31,5935.44941
77.34,5924.92635
77.37,5914.25748
77.4,5903.59322
77.43,5892.93357
77.46,5882.27853
77.49,5871.6281
77.52,5834.14784
77.55,5812.58193
77.58,5802.11121
77.61,5752.84766
77.64,5742.8572
77.67,5732.87082
77.7,5722.33974
77.73,5711.77918
77.76,5701.22319
77.79,5690.67175
77.82,5680.12488
77.85,5660.64055
77.88,5678.57311
77.91,5649.69434
77.94,5639.75075
77.97,5629.81121
78.0,5619.87573
78.03,5609.88847
78.06,5599.38081
78.09,5588.87769
78.12,5578.3791
78.15,5567.88506
78.18,5557.39554
78.21,5544.3521
78.24,5537.10872
78.27,5527.21566
78.3,5517.32664
78.33,5507.44166
78.36,5497.56071
78.39,5487.55556
78.42,5477.10258
78.45,5466.65412
78.48,5456.21018
78.51,5445.77075
78.54,5409.86452
78.57,5427.73148
78.6,5415.22483
78.63,5405.38506
78.66,5395.5493
78.69,5385.71755
78.72,5375.88982
78.75,5327.27288
78.78,5278.335
78.81,5267.98964
78.84,5257.64875
78.87,5247.31232
78.9,5254.44688
78.93,5226.84803
78.96,5217.10279
78.99,5207.36152
79.02,5197.62422
79.05,5187.89089
79.08,5178.16153
79.11,5168.22723
79.14,5157.93121
79.17,5147.63963
79.2,5137.3525
79.23,5119.42407
79.26,5137.2989
79.29,5106.73165
79.32,5097.03899
79.35,5087.35028
79.38,5077.66553
79.41,5067.98472
79.44,5058.30786
79.47,5048.41754
79.5,5038.17621
79.53,5027.9393
79.56,5017.70682
79.59,5002.18435
79.62,4997.25628
79.65,4987.25349
79.68,4977.61359
79.71,4967.97762
79.74,4958.34559
79.77,4948.71748
79.8,4939.09331
79.83,4929.26461
79.86,4919.07802
79.89,4870.93911
79.92,4860.7848
79.95,4846.7516
79.98,4802.60985
80.01,4792.68847
80.04,4783.14681
80.07,4773.60904
80.1,4764.07515
80.13,4754.54514
80.16,4745.01902
80.19,4735.32271
80.22,4725.23842
80.25,4715.15849
80.28,4710.60639
80.31,4695.0105
80.34,4684.94365
80.37,4675.03149
80.4,4665.54248
80.43,4656.05734
80.46,4646.57606
80.49,4637.09864
80.52,4627.62509
80.55,4618.03568
80.58,4608.00766
80.61,4597.98397
80.64,4592.58075
80.67,4577.94862
80.7,4567.93794
80.73,4558.01874
80.76,4548.58199
80.79,4539.1491
80.82,4529.72004
80.85,4520.29483
80.88,4510.87346
80.91,4501.40687
80.94,4491.43282
80.97,4455.38827
81.0,4471.50328
81.03,4424.22649
81.06,4377.02222
81.09,4367.1215
81.12,4357.78312
81.15,4348.44854
81.18,4339.11776
81.21,4329.79077
81.24,4320.46759
81.27,4311.14819
81.3,4301.32099
81.33,4299.48292
81.36,4281.5866
81.39,4271.72666
81.42,4261.87098
81.45,4252.01954
81.48,4242.631
81.51,4233.3478
81.54,4224.06838
81.57,4214.79273
81.6,4205.52086
81.63,4196.25276
81.66,4186.59391
81.69,4180.61091
81.72,4166.96757
81.75,4157.16118
81.78,4147.35901
81.81,4137.56108
81.84,4128.09953
81.87,4118.86704
81.9,4109.6383
81.93,4100.41331
81.96,4091.19208
81.99,4081.97461
82.02,4041.73146
82.05,4061.45222
82.08,4052.989
82.11,4043.23629
82.14,3996.78566
82.17,3950.40639
82.2,3940.89869
82.23,3931.75977
82.26,3922.62456
82.29,3913.49307
82.32,3904.36529
82.35,3895.24122
82.38,3885.44223
82.41,3876.35462
82.44,3866.69626
82.47,3857.04205
82.5,3847.39201
82.53,3837.74613
82.56,3828.1226
82.59,3819.03235
82.62,3809.9458
82.65,3800.86294
82.68,3791.78377
82.71,3782.7083
82.74,3765.19942
82.77,3764.10036
82.8,3754.49524
82.83,3744.89427
82.86,3735.29744
82.89,3725.70474
82.92,3716.11618
